chewing gum,potted plants,3
organic sausage,white bread,3
pasta,softener,3
flower (seeds),pasta,3
canned vegetables,spread cheese,3
cocoa drinks,cream cheese,3
cocoa drinks,sugar,3
frozen fish,rice,3
grapes,herbs,3
hygiene articles,sparkling wine,3
domestic eggs,nuts/prunes,3
nuts/prunes,pastry,3
newspapers,toilet cleaner,3
beef,specialty vegetables,3
processed cheese,specialty vegetables,3
pasta,specialty vegetables,3
beef,light bulbs,3
artif. sweetener,sugar,3
candy,rice,3
condensed milk,processed cheese,3
condensed milk,semi-finished bread,3
condensed milk,kitchen towels,3
dishes,soft cheese,3
beverages,liquor (appetizer),3
detergent,herbs,3
popcorn,processed cheese,3
chewing gum,processed cheese,3
hamburger meat,vinegar,3
meat,pet care,3
bottled beer,dish cleaner,3
dish cleaner,kitchen towels,3
UHT-milk,light bulbs,3
canned beer,light bulbs,3
canned vegetables,dish cleaner,3
ice cream,pudding powder,3
light bulbs,margarine,3
pork,tidbits,3
frozen fish,white wine,3
candy,white wine,3
ham,liver loaf,3
butter,liver loaf,3
liver loaf,sugar,3
butter,skin care,3
beverages,mayonnaise,3
flour,soft cheese,3
soft cheese,specialty fat,3
mayonnaise,soups,3
candles,mayonnaise,3
baking powder,specialty fat,3
finished products,margarine,3
cat food,cleaner,3
dog food,frankfurter,3
cookware,long life bakery product,3
beverages,herbs,3
dishes,flower (seeds),3
margarine,popcorn,3
jam,salty snack,3
pork,turkey,3
chocolate,liver loaf,3
meat,salt,3
ham,rice,3
canned vegetables,frozen meals,3
female sanitary products,frozen meals,3
canned vegetables,soups,3
berries,canned vegetables,3
flour,frozen meals,3
baking powder,sweet spreads,3
bottled water,prosecco,3
dessert,ketchup,3
detergent,ketchup,3
dish cleaner,ketchup,3
jam,soft cheese,3
bottled beer,light bulbs,3
house keeping products,soft cheese,3
chocolate,zwieback,3
female sanitary products,white bread,3
dish cleaner,female sanitary products,3
chewing gum,frozen potato products,3
photo/film,salty snack,3
long life bakery product,photo/film,3
house keeping products,roll products,3
decalcifier,frankfurter,3
cookware,waffles,3
decalcifier,frozen vegetables,3
decalcifier,domestic eggs,3
decalcifier,detergent,3
pudding powder,soda,3
bottled beer,male cosmetics,3
potted plants,roll products,3
curd,softener,3
frozen vegetables,sauces,3
potato products,sausage,3
berries,turkey,3
pip fruit,rubbing alcohol,3
berries,sauces,3
flower (seeds),herbs,3
newspapers,specialty fat,3
cooking chocolate,pip fruit,3
cooking chocolate,pastry,3
oil,snack products,3
fruit/vegetable juice,snack products,3
chewing gum,frozen fish,3
female sanitary products,meat,3
female sanitary products,pickled vegetables,3
citrus fruit,salad dressing,3
soft cheese,turkey,3
dessert,dog food,3
ice cream,syrup,3
ketchup,pickled vegetables,3
cling film/bags,vinegar,3
cling film/bags,soft cheese,3
onions,sweet spreads,3
soft cheese,sweet spreads,3
dish cleaner,sweet spreads,3
snack products,white bread,3
berries,spices,3
berries,ready soups,3
UHT-milk,syrup,3
cat food,softener,3
female sanitary products,onions,3
dessert,female sanitary products,3
female sanitary products,fruit/vegetable juice,3
fish,napkins,3
condensed milk,nut snack,3
coffee,cookware,3
long life bakery product,nut snack,3
sweet spreads,syrup,3
specialty bar,syrup,3
cling film/bags,sliced cheese,3
ice cream,mustard,3
dishes,frozen dessert,3
meat,sweet spreads,3
butter,curd cheese,3
decalcifier,hygiene articles,3
cake bar,herbs,3
cake bar,processed cheese,3
artif. sweetener,hamburger meat,3
berries,specialty fat,3
berries,sweet spreads,3
cake bar,turkey,3
Instant food products,mayonnaise,3
frozen meals,specialty cheese,3
jam,white bread,3
cat food,spread cheese,3
hard cheese,ketchup,3
brown bread,chocolate marshmallow,3
frozen meals,salt,3
liquor (appetizer),pip fruit,3
domestic eggs,tidbits,3
pastry,tidbits,3
long life bakery product,rubbing alcohol,3
light bulbs,liquor (appetizer),3
Instant food products,herbs,3
beverages,ice cream,3
canned beer,liver loaf,3
cream,yogurt,3
kitchen towels,white wine,3
condensed milk,ham,3
condensed milk,flour,3
frozen fruits,whole milk,3
beverages,kitchen towels,3
frozen vegetables,potato products,3
cat food,dental care,3
berries,honey,3
honey,napkins,3
cling film/bags,detergent,3
beverages,red/blush wine,3
red/blush wine,rice,3
Instant food products,red/blush wine,3
canned fish,instant coffee,3
frozen potato products,specialty chocolate,3
berries,female sanitary products,3
dessert,house keeping products,3
frozen dessert,rum,3
cooking chocolate,white bread,3
mustard,salt,3
cooking chocolate,oil,3
frankfurter,meat spreads,3
frozen vegetables,meat spreads,3
chicken,liquor,3
cereals,pickled vegetables,3
baking powder,meat spreads,3
frozen potato products,onions,3
specialty vegetables,whole milk,3
house keeping products,rice,3
canned fish,house keeping products,3
canned vegetables,pickled vegetables,3
frozen fruits,root vegetables,3
cake bar,snack products,3
abrasive cleaner,dishes,3
candles,cling film/bags,3
brown bread,rice,3
nuts/prunes,sausage,3
finished products,seasonal products,3
pickled vegetables,spices,3
baking powder,instant coffee,3
UHT-milk,white wine,3
mustard,processed cheese,3
butter milk,kitchen towels,3
beverages,cereals,3
bottled water,kitchen towels,3
spices,vinegar,3
frozen potato products,waffles,3
margarine,pudding powder,3
house keeping products,spread cheese,3
bottled beer,cocoa drinks,3
canned fruit,frozen dessert,3
dessert,nut snack,3
chocolate marshmallow,liquor,3
dental care,ice cream,3
canned fish,semi-finished bread,3
condensed milk,specialty cheese,3
condensed milk,ice cream,3
pickled vegetables,specialty cheese,3
specialty cheese,waffles,3
jam,roll products,3
photo/film,waffles,3
canned vegetables,soft cheese,3
frozen potato products,popcorn,3
brandy,liquor (appetizer),3
canned fish,dishes,3
meat spreads,white bread,3
napkins,nuts/prunes,3
cake bar,frozen fish,3
dessert,turkey,3
salty snack,tidbits,3
grapes,kitchen towels,3
fruit/vegetable juice,make up remover,3
chocolate,softener,3
UHT-milk,popcorn,3
jam,meat,3
liquor,meat,3
beef,pudding powder,3
dishes,hygiene articles,3
pet care,popcorn,3
potted plants,softener,3
mustard,specialty fat,3
canned vegetables,mustard,3
newspapers,rum,3
dishes,roll products,3
finished products,potato products,3
frozen meals,photo/film,3
house keeping products,waffles,3
napkins,specialty cheese,3
soups,sweet spreads,3
cleaner,hamburger meat,3
instant coffee,meat,3
dental care,mayonnaise,3
cake bar,flour,3
frozen fruits,processed cheese,3
mayonnaise,spread cheese,3
jam,oil,3
berries,dog food,3
butter,male cosmetics,3
baking powder,specialty cheese,3
packaged fruit/vegetables,turkey,3
liquor,salty snack,3
curd cheese,herbs,3
detergent,specialty cheese,3
beverages,frozen fish,3
detergent,turkey,3
baking powder,nut snack,3
frozen meals,jam,3
cake bar,sweet spreads,3
liquor (appetizer),salty snack,3
chocolate,condensed milk,3
potato products,white bread,3
butter milk,spices,3
fruit/vegetable juice,spices,3
potato products,salty snack,3
oil,pet care,3
organic sausage,waffles,3
sauces,white bread,3
beverages,sauces,3
Instant food products,specialty bar,3
oil,sauces,3
flower (seeds),specialty bar,3
bottled water,nut snack,3
frozen fruits,soda,3
curd cheese,shopping bags,3
dessert,potato products,3
Instant food products,cream cheese,3
meat,photo/film,3
canned fish,kitchen towels,3
cling film/bags,salty snack,3
dental care,misc. beverages,3
meat,potato products,3
cake bar,specialty cheese,3
cream cheese,frozen fruits,3
meat spreads,specialty chocolate,3
soups,specialty bar,3
baking powder,frozen potato products,3
frankfurter,organic sausage,3
cat food,rice,3
frozen fish,zwieback,3
hard cheese,spices,3
cream cheese,curd cheese,3
cream cheese,finished products,3
candy,condensed milk,3
ketchup,waffles,3
ketchup,onions,3
cream cheese,white wine,3
beef,popcorn,3
hard cheese,kitchen towels,3
abrasive cleaner,ham,3
bottled water,tidbits,3
semi-finished bread,syrup,3
chocolate marshmallow,frozen fish,3
beef,zwieback,3
domestic eggs,liquor,3
sauces,sliced cheese,3
hard cheese,organic products,3
frozen fish,popcorn,3
detergent,soap,3
liquor,long life bakery product,3
candles,shopping bags,3
fish,white bread,3
grapes,pet care,3
packaged fruit/vegetables,red/blush wine,3
chocolate,syrup,3
dish cleaner,pasta,3
beverages,sparkling wine,3
bathroom cleaner,onions,3
canned fish,pet care,3
dish cleaner,dog food,3
artif. sweetener,brown bread,3
canned fish,processed cheese,3
nut snack,sliced cheese,3
bathroom cleaner,candy,2
artif. sweetener,berries,2
candy,cereals,2
candles,condensed milk,2
brandy,onions,2
brandy,detergent,2
bottled beer,photo/film,2
hamburger meat,sparkling wine,2
fish,shopping bags,2
canned fruit,sugar,2
flour,liquor (appetizer),2
cling film/bags,herbs,2
cereals,ham,2
cake bar,zwieback,2
meat,tea,2
beverages,tea,2
flower (seeds),sliced cheese,2
Instant food products,pickled vegetables,2
pastry,salad dressing,2
brown bread,instant coffee,2
dish cleaner,zwieback,2
curd cheese,packaged fruit/vegetables,2
curd,specialty fat,2
onions,syrup,2
frozen vegetables,syrup,2
candy,specialty fat,2
cling film/bags,specialty fat,2
shopping bags,soap,2
beverages,frozen dessert,2
packaged fruit/vegetables,rice,2
baby cosmetics,chocolate,2
misc. beverages,organic products,2
dish cleaner,packaged fruit/vegetables,2
frozen fish,mayonnaise,2
honey,red/blush wine,2
baking powder,chocolate marshmallow,2
cling film/bags,potted plants,2
cereals,soap,2
hamburger meat,soap,2
roll products,tea,2
meat spreads,misc. beverages,2
salt,sparkling wine,2
cleaner,hygiene articles,2
UHT-milk,decalcifier,2
UHT-milk,organic products,2
brown bread,organic products,2
flour,rum,2
Instant food products,grapes,2
finished products,packaged fruit/vegetables,2
ham,liquor (appetizer),2
liquor (appetizer),seasonal products,2
candy,canned fruit,2
butter,fish,2
fish,sugar,2
curd,organic products,2
nuts/prunes,semi-finished bread,2
jam,semi-finished bread,2
fish,red/blush wine,2
rum,sugar,2
organic products,whipped/sour cream,2
brown bread,nuts/prunes,2
dog food,sweet spreads,2
UHT-milk,bathroom cleaner,2
bathroom cleaner,canned beer,2
cream cheese,fish,2
artif. sweetener,sliced cheese,2
artif. sweetener,domestic eggs,2
soft cheese,spread cheese,2
roll products,white wine,2
dish cleaner,white wine,2
liqueur,misc. beverages,2
dish cleaner,rice,2
chocolate marshmallow,dish cleaner,2
chocolate marshmallow,dental care,2
beverages,soups,2
packaged fruit/vegetables,zwieback,2
white bread,zwieback,2
cocoa drinks,frankfurter,2
cocoa drinks,mustard,2
cocoa drinks,long life bakery product,2
flower soil/fertilizer,hygiene articles,2
flower (seeds),waffles,2
baking powder,cocoa drinks,2
cake bar,cleaner,2
house keeping products,seasonal products,2
house keeping products,potted plants,2
frozen fish,specialty fat,2
rice,softener,2
cling film/bags,dog food,2
long life bakery product,softener,2
organic products,semi-finished bread,2
beef,nuts/prunes,2
beef,cream,2
dental care,grapes,2
dental care,soft cheese,2
rice,vinegar,2
pasta,potted plants,2
dishes,herbs,2
potted plants,red/blush wine,2
other vegetables,toilet cleaner,2
toilet cleaner,whole milk,2
grapes,specialty vegetables,2
pastry,specialty vegetables,2
sauces,specialty bar,2
light bulbs,pickled vegetables,2
artif. sweetener,skin care,2
roll products,skin care,2
kitchen towels,semi-finished bread,2
finished products,soups,2
dessert,soups,2
soups,white bread,2
cake bar,soups,2
mayonnaise,potted plants,2
brown bread,liquor (appetizer),2
packaged fruit/vegetables,vinegar,2
cocoa drinks,specialty chocolate,2
dish cleaner,sliced cheese,2
cat food,red/blush wine,2
pet care,red/blush wine,2
cake bar,sliced cheese,2
herbs,specialty cheese,2
cookware,ham,2
cookware,hamburger meat,2
cookware,processed cheese,2
oil,spread cheese,2
brandy,grapes,2
canned beer,specialty cheese,2
brandy,white wine,2
photo/film,red/blush wine,2
oil,syrup,2
light bulbs,oil,2
grapes,light bulbs,2
oil,softener,2
frozen fish,tidbits,2
waffles,white wine,2
baby cosmetics,citrus fruit,2
beverages,liver loaf,2
candles,liver loaf,2
beverages,roll products,2
beverages,candles,2
hard cheese,soups,2
mayonnaise,pasta,2
mayonnaise,specialty fat,2
shopping bags,specialty fat,2
abrasive cleaner,vinegar,2
cleaner,dish cleaner,2
bottled water,whisky,2
fruit/vegetable juice,whisky,2
butter,cookware,2
cookware,curd,2
beverages,brandy,2
Instant food products,popcorn,2
jam,processed cheese,2
cleaner,white bread,2
chewing gum,softener,2
frozen meals,soups,2
canned vegetables,female sanitary products,2
canned beer,ketchup,2
flour,ketchup,2
butter milk,chocolate marshmallow,2
ham,house keeping products,2
house keeping products,semi-finished bread,2
oil,zwieback,2
mustard,zwieback,2
chewing gum,packaged fruit/vegetables,2
potted plants,specialty bar,2
finished products,spread cheese,2
hair spray,tropical fruit,2
hair spray,rolls/buns,2
hair spray,shopping bags,2
brandy,dish cleaner,2
misc. beverages,photo/film,2
condensed milk,roll products,2
grapes,liver loaf,2
jam,pasta,2
jam,sweet spreads,2
bathroom cleaner,liquor (appetizer),2
brown bread,fish,2
jam,turkey,2
cat food,jam,2
newspapers,skin care,2
liver loaf,packaged fruit/vegetables,2
canned beer,cream,2
UHT-milk,fish,2
female sanitary products,flour,2
female sanitary products,pasta,2
dishes,sweet spreads,2
candles,chewing gum,2
instant coffee,turkey,2
specialty bar,turkey,2
decalcifier,processed cheese,2
decalcifier,soda,2
canned fruit,mayonnaise,2
coffee,tea,2
liquor,sugar,2
flower (seeds),pudding powder,2
canned fish,grapes,2
herbs,rubbing alcohol,2
pet care,sweet spreads,2
cooking chocolate,shopping bags,2
popcorn,rice,2
grapes,tea,2
canned vegetables,snack products,2
candy,potted plants,2
instant coffee,red/blush wine,2
dessert,zwieback,2
newspapers,salad dressing,2
liver loaf,oil,2
cereals,cling film/bags,2
cereals,turkey,2
grapes,syrup,2
frozen meals,syrup,2
Instant food products,chewing gum,2
Instant food products,candles,2
artif. sweetener,pip fruit,2
soap,whipped/sour cream,2
berries,male cosmetics,2
condensed milk,dish cleaner,2
condensed milk,male cosmetics,2
oil,specialty vegetables,2
male cosmetics,oil,2
dish cleaner,male cosmetics,2
mayonnaise,sweet spreads,2
brown bread,ready soups,2
ketchup,semi-finished bread,2
ketchup,spices,2
canned beer,ready soups,2
curd cheese,dessert,2
flower (seeds),hard cheese,2
flower soil/fertilizer,white bread,2
flower (seeds),flower soil/fertilizer,2
fish,pet care,2
baking powder,spread cheese,2
popcorn,sliced cheese,2
baking powder,skin care,2
female sanitary products,mayonnaise,2
frozen dessert,soups,2
frozen dessert,pickled vegetables,2
pasta,sparkling wine,2
canned fish,dish cleaner,2
hard cheese,white wine,2
brandy,frankfurter,2
beverages,canned fish,2
brandy,skin care,2
salty snack,skin care,2
candy,photo/film,2
artif. sweetener,dish cleaner,2
dishes,sauces,2
roll products,softener,2
liver loaf,rice,2
curd,pet care,2
mayonnaise,pet care,2
meat,spread cheese,2
chicken,male cosmetics,2
frozen meals,male cosmetics,2
frozen meals,light bulbs,2
chewing gum,soups,2
male cosmetics,soups,2
chewing gum,light bulbs,2
canned beer,cooking chocolate,2
canned beer,nuts/prunes,2
chocolate,liquor (appetizer),2
sugar,tidbits,2
artif. sweetener,frozen dessert,2
photo/film,sugar,2
liver loaf,specialty chocolate,2
processed cheese,rubbing alcohol,2
red/blush wine,rubbing alcohol,2
chocolate,rubbing alcohol,2
finished products,meat,2
ham,rum,2
beef,liquor (appetizer),2
bathroom cleaner,beef,2
jam,liquor (appetizer),2
dental care,male cosmetics,2
finished products,flower (seeds),2
Instant food products,long life bakery product,2
chicken,frozen fruits,2
frozen fruits,salty snack,2
chocolate marshmallow,frozen meals,2
nuts/prunes,whipped/sour cream,2
flower (seeds),meat,2
light bulbs,onions,2
dental care,spread cheese,2
light bulbs,spread cheese,2
dental care,light bulbs,2
dental care,meat,2
beverages,finished products,2
curd,honey,2
Instant food products,rice,2
hamburger meat,photo/film,2
ham,instant coffee,2
female sanitary products,frozen potato products,2
Instant food products,frozen dessert,2
salt,turkey,2
beef,ketchup,2
beef,meat spreads,2
butter,meat spreads,2
butter,decalcifier,2
cream cheese,decalcifier,2
ketchup,meat spreads,2
margarine,meat spreads,2
butter,liquor (appetizer),2
instant coffee,mayonnaise,2
frozen potato products,specialty fat,2
instant coffee,specialty fat,2
house keeping products,instant coffee,2
cereals,herbs,2
margarine,potato products,2
pasta,snack products,2
abrasive cleaner,dessert,2
citrus fruit,nuts/prunes,2
frozen fish,potted plants,2
